"Flength","FWidth","FSize","FConc","FConc1","FAsym","FM3Long","FM3Trans","FAlpha","FDist","class"
68.3510916666667,25.3596083333333,3.32649166666667,0.184658333333333,0.0963666666666667,9.96836666666667,73.1821166666667,11.8849666666667,2.16445,184.6205,"g"
25.1107333333333,13.0672333333333,2.46097777777778,0.498661111111111,0.282833333333333,-20.0050222222222,-11.2283111111111,-7.18232777777778,8.85492222222222,241.646722222222,"g"
19.1419,18.2733,2.2304,0.5412,0.2794,27.8301,-13.9946,16.6221,42.063,150.092,"g"
48.0711,24.3937,3.4149,0.17,0.0884,36.83575,15.0935,-8.9755,2.6135,171.021,"g"
79.500225,21.070575,2.891675,0.257175,0.13965,73.08785,52.6949,-10.1399,60.38145,289.6542,"h"
34.7173,20.8555777777778,2.89816666666667,0.312755555555556,0.180166666666667,26.6158,22.2449222222222,-13.0795222222222,7.88094444444445,132.253888888889,"g"
28.7068666666667,18.0350666666667,2.6979,0.339966666666667,0.192391666666667,11.7111416666667,19.172275,13.8387166666667,12.5478916666667,136.619583333333,"g"
11.525025,9.066375,2.3614,0.737125,0.382125,-15.961725,5.4118,10.224825,85.85915,195.8623,"h"
30.430475,16.146275,2.699275,0.35145,0.189925,37.292825,13.139925,8.6315,5.166675,220.4175,"g"
140.752916666667,23.6301583333333,2.87186666666667,0.315041666666667,0.176591666666667,-71.74955,-136.029133333333,-15.2747,15.6943166666667,50.632875,"h"
22.0262625,15.246725,2.5263,0.4553625,0.2554625,3.759175,-10.0058,-11.3455875,6.527925,183.166,"g"
43.3620333333333,12.0898583333333,2.78775,0.368458333333333,0.2012,28.6376916666667,33.4179833333333,-2.6,37.1167166666667,198.326966666667,"h"
33.940025,18.21505,2.800475,0.318475,0.1711,15.665675,20.264425,14.2273625,7.2766375,230.581875,"g"
70.90375,22.8511,3.251925,0.31115,0.188725,-32.86775,42.228575,13.50395,5.0062,340.74185,"g"
66.3444166666667,21.5135388888889,3.32312222222222,0.175488888888889,0.0902888888888889,-3.17518333333333,52.3185333333333,-12.2536944444444,3.79798333333333,233.836944444444,"g"
35.87285,12.39245,2.519,0.415522222222222,0.22105,-47.1005055555556,19.0046055555556,8.23387777777778,11.7315888888889,230.039277777778,"g"
112.412,22.4074,2.9415,0.2551,0.1402,-70.2517,39.0389,15.2346,1.949,315.411,"g"
26.00735,14.55735,2.60515,0.47695,0.29575,1.06915,-20.62805,-8.14905,50.769,140.0015,"g"
11.5324,10.6671,2.6301,0.5927,0.3457,1.3976,24.256,-5.7455,5.6915,167.9793,"h"
56.2016,45.1354,2.992,0.216,0.1475,-16.3853,39.609,34.8669,45.1622,246.6297,"h"
27.0796833333333,14.4001333333333,2.5765,0.47445,0.27945,5.73316666666667,10.4174333333333,7.22263333333333,79.4082,158.970166666667,"g"
50.9379,28.2706,3.4046,0.1836,0.116,43.6241,31.6884,10.9688,19.3908,196.411,"g"
91.3728,26.8488,3.2729,0.2667,0.14515,-19.09315,48.18405,19.26905,18.987,313.2665,"g"
20.369425,16.730175,2.4577,0.474175,0.2542,-9.81415,13.144725,8.552325,2.688975,187.743275,"g"
29.1962166666667,13.17595,2.51048333333333,0.444216666666667,0.2493,12.1007166666667,-19.5509333333333,9.88908333333333,51.0011,144.912166666667,"g"
83.2560333333333,27.0347,3.12111666666667,0.232533333333333,0.13345,-103.969333333333,55.5662166666667,28.26615,9.29665,318.434516666667,"g"
13.4641,7.6838,2.23425,0.7699,0.503125,-10.979025,-2.450375,7.8691,58.9549,191.82315,"g"
29.3047,12.63265,2.44835,0.4548,0.27655,-27.7378,-21.8072,-5.7397,17.08155,208.3155,"g"
53.0544041666667,19.9610875,3.02171666666667,0.256683333333333,0.145429166666667,43.6534041666667,43.5759666666667,12.2181666666667,4.96566666666667,226.579708333333,"g"
37.8980583333333,15.381875,2.672475,0.359833333333333,0.194416666666667,1.64286666666667,19.01135,-8.78435,72.4039416666667,82.3021333333333,"h"
81.7713,16.212,3.1441,0.2813,0.164,-0.177,43.0976,-16.0866,46.672,58.6144,"h"
65.3984333333333,26.2815722222222,3.15946666666667,0.286711111111111,0.164061111111111,-62.9836944444444,35.4725277777778,14.8590555555556,7.74575555555555,291.685744444444,"g"
58.5616,19.345475,2.944725,0.32875,0.169525,54.98905,42.11645,-11.190725,2.4161,267.495,"g"
47.8877,29.0881,2.9408,0.2973,0.1903,36.1385,7.6255,32.7636,22.0716,87.057,"h"
23.90415,12.2464166666667,2.43469444444444,0.520444444444444,0.295327777777778,-12.7282555555556,-15.5867888888889,-8.64812777777778,6.38837777777778,124.272888888889,"g"
49.4868777777778,15.55285,2.7151,0.3582,0.216477777777778,-24.3852833333333,-37.57585,9.50942222222222,5.77522777777778,179.845666666667,"g"
128.008561111111,68.8302,3.36539444444444,0.223888888888889,0.129827777777778,-150.360838888889,93.9073611111111,49.5377666666667,44.6110888888889,336.659094444444,"h"
44.67115,14.36355,2.473,0.4175,0.21605,43.16545,1.25025,13.4022,85.12645,204.59685,"g"
43.74105,17.1534,2.72755,0.3778,0.19785,5.63005,31.4082,16.2951,54.8356,160.7085,"g"
43.67485,20.1972333333333,2.93716666666667,0.267733333333333,0.149766666666667,3.6146,30.7113,-14.80005,13.9792333333333,186.767166666667,"g"
44.1685,22.2307,3.25415,0.2076,0.10855,29.907625,29.05745,-9.456725,1.22075,196.58925,"g"
27.9042666666667,14.9058833333333,2.55926666666667,0.40665,0.222033333333333,37.71685,9.44633333333333,10.9199833333333,21.37345,192.06115,"g"
30.2336,16.20885,2.792475,0.353275,0.195425,21.576175,15.998025,-10.438575,5.264575,212.582,"g"
97.7929,72.18595,3.5507,0.24695,0.1259,-107.7603,-106.07105,-35.11885,8.00375,451.9424,"h"
21.5153777777778,13.9194222222222,2.4801,0.511372222222222,0.289072222222222,4.55715555555556,-11.0968611111111,8.35967777777778,23.1928277777778,164.626666666667,"g"
24.6001333333333,15.1365166666667,2.5471,0.424633333333333,0.225166666666667,33.8754833333333,-10.7521,-9.55021666666667,5.2926,239.264833333333,"g"
115.486,28.01,3.2573,0.2372,0.1369,-71.6664,75.8613,16.8134,56.249,290.177,"h"
56.7729388888889,24.9778777777778,3.38859444444444,0.224577777777778,0.123577777777778,28.5435166666667,49.9902944444445,15.5722388888889,7.4061,217.049611111111,"g"
18.21365,8.913275,2.204275,0.768975,0.4125,15.00575,-0.709625,-10.802075,25.18435,200.2669,"g"
59.0052,28.3994,3.20885,0.22975,0.12515,30.5035,53.15655,28.9858,6.2065,267.29,"g"
26.1348527777778,14.9529611111111,2.56795555555556,0.423052777777778,0.235336111111111,2.78104722222222,15.4556722222222,10.5530166666667,9.02558055555556,163.833555555556,"g"
139.35015,28.097375,3.1916,0.324425,0.180825,-129.759025,-63.3737,-19.63605,25.6852,327.8104,"h"
89.13045,36.1011,3.90511666666667,0.10865,0.0573166666666667,18.4664833333333,84.38335,22.0966666666667,4.01203333333333,193.925166666667,"g"
15.647775,10.0115083333333,2.27524583333333,0.6500625,0.397,1.15045833333333,3.99687083333333,-8.3159625,64.4003916666667,62.0547166666667,"h"
43.35215,35.1565,3.2397,0.21685,0.10995,-7.1693,34.8445,-21.21355,61.4745,126.48,"g"
19.73165,7.807925,2.2029125,0.6704375,0.3555625,2.0627125,-9.2967,0.365975,85.6694,130.8565,"g"
12.661675,11.7368,2.07955,0.710525,0.36925,15.71505,-7.41495,10.537225,9.39765,188.6715,"g"
27.339175,12.854425,2.51745,0.439475,0.242775,-35.920125,15.216225,-11.587,5.8025,227.328,"g"
20.5546777777778,14.7045,2.46367777777778,0.470822222222222,0.283733333333333,11.4500166666667,13.3636611111111,11.3375888888889,59.4492,249.942838888889,"h"
65.6490875,20.1058625,2.9929125,0.2255125,0.1237,-29.0204875,53.866925,-12.7018,7.644375,222.78825,"g"
64.9231833333333,22.1974666666667,2.93873333333333,0.36735,0.229675,-27.3612166666667,30.1242583333333,-22.0128166666667,2.87326666666667,333.910833333333,"g"
119.746,90.34045,3.8685,0.08715,0.04445,128.465,107.53015,69.99855,23.9912,200.6255,"h"
34.67755,21.8882,2.6804,0.33815,0.16935,17.6641,-9.4106,-13.0075,27.3499,136.5154,"g"
119.1497,90.96575,4.0504,0.1244,0.04345,-130.43745,-47.47685,-49.18575,63.34195,356.8874,"h"
258.0803,36.2542,2.7325,0.4056,0.25955,251.88185,144.97765,-40.58335,14.8848,67.12565,"h"
31.0918,19.8015,2.8028,0.2913,0.1504,32.1941,26.9838,-15.7868,7.3779,228.171,"g"
56.2129666666667,21.6833,3.00886666666667,0.193,0.1037,27.6819333333333,-27.3525666666667,-7.84996666666667,8.23176666666667,156.752333333333,"g"
61.0692,28.2776,3.3701,0.17275,0.0915,0.8474,39.9713,21.4031,7.48175,210.302,"g"
23.0075,12.2089,2.4427,0.4495,0.2635,11.3062,-18.178,-16.4176,37.7458,140.8033,"h"
43.2166,9.1758,2.8603,0.3697,0.1979,40.7602,-19.5877,4.3802,55.468,246.537,"h"
19.7823,2.9411,2.6506,0.5334,0.2869,19.7089,11.2428,11.4826,13.8023,203.5862,"h"
24.0091666666667,11.8612,2.65763333333333,0.412866666666667,0.2291,-15.3470333333333,-18.4455,11.3652,83.9099333333333,267.372466666667,"h"
42.7949,20.0162,2.6439,0.4336,0.2849,-35.4188,-34.2258,-4.4745,37.684,186.127,"h"
38.3519,10.67585,2.6289,0.4116,0.23625,-45.1199,-7.82335,4.9415,8.74155,158.5915,"g"
32.7319833333333,22.6138,2.97268333333333,0.275266666666667,0.152733333333333,28.8405666666667,23.8869833333333,-16.9624666666667,9.961,107.135833333333,"g"
103.824,34.1769,3.1958,0.1644,0.0876,15.2711,95.6895,14.6144,35.216,164.426,"g"
28.8799,25.99605,2.4735,0.61095,0.353,-16.64555,2.957,-23.2866,4.3736,339.68685,"h"
23.602775,12.032225,2.415325,0.503075,0.26455,-26.3862,-15.51845,10.77915,7.006775,156.97675,"g"
36.97955,17.47975,2.6823,0.3329,0.17645,30.01255,28.338,8.83185,32.48505,214.2785,"g"
19.1797,16.2109,2.4264,0.61365,0.3953,2.41135,14.42935,16.7726,45.47215,226.5105,"h"
29.5657,13.36795,2.51925,0.476683333333333,0.254883333333333,10.4005666666667,23.4225,5.48625,59.5260333333333,203.3804,"h"
19.67995,11.2040833333333,2.35825833333333,0.574533333333333,0.325616666666667,3.81344166666667,-12.985875,-8.50383333333333,6.06183333333333,110.849166666667,"g"
194.370558333333,88.8681583333333,3.62979166666667,0.158216666666667,0.08355,336.7745,-135.10115,20.1521916666667,78.8788666666667,289.571783333333,"h"
91.6874,79.9487,3.387,0.1989,0.1077,-131.304,55.2664,69.3474,51.7611,256.131,"h"
77.6748875,19.80955,3.06985,0.2653,0.1416375,-99.302025,55.045475,-15.30255,1.5794125,298.471625,"g"
85.6317,32.1401,3.0899,0.2561,0.1484,71.4671,76.9972,23.8923,55.5014,157.226,"h"
35.1628,20.6501,2.84165,0.2642,0.14645,-8.83645,18.6923,-13.222,17.56285,166.198,"g"
58.7516,31.748,3.4325,0.16075,0.084625,36.34185,52.0425,-22.778425,8.86355,167.49675,"g"
32.87705,13.238225,2.382725,0.3984,0.212375,42.171275,15.28425,-9.58265,11.652575,66.816675,"g"
174.9918,69.6144333333333,3.57053333333333,0.184283333333333,0.11055,-124.798166666667,-145.429066666667,-49.5593,52.8675833333333,322.0985,"h"
32.1173,8.6703,2.5581,0.5367,0.3223,38.6335,17.8782,11.2552,12.3552,253.279,"g"
34.891,10.53205,2.7081,0.4001,0.22625,34.73295,16.87225,-0.10155,30.27835,50.43025,"g"
35.83855,12.26605,2.36775,0.4958,0.2556,27.4039,-26.0931,7.49425,31.61415,222.64805,"h"
36.8784555555556,16.0485666666667,2.72936666666667,0.377605555555556,0.214361111111111,13.3676333333333,31.2356555555556,-9.41353888888889,8.83863333333333,194.829222222222,"g"
72.3109,20.611925,2.754275,0.317725,0.166725,-65.080425,25.79005,-10.67655,3.812575,266.60775,"g"
94.1134,65.5206,3.2923,0.0839,0.072,-43.3921,76.8913,-36.4567,29.067,301.3481,"h"
21.0989020833333,13.1887708333333,2.47275208333333,0.557379166666667,0.335327083333333,17.7135708333333,16.8245625,-10.2260541666667,10.0927520833333,146.4207,"g"
67.486725,16.0914916666667,2.90781666666667,0.327166666666667,0.185183333333333,-61.90955,50.6618833333333,11.5743833333333,5.9537,273.321416666667,"g"
60.4957,17.6753,2.938,0.1753,0.0894,31.3257,-15.9801,14.4117,15.639,113.182,"g"
29.7654,21.664975,2.947625,0.2721,0.15165,4.264775,20.07135,9.923075,1.13785,118.147,"g"
17.4132916666667,12.3451333333333,2.507325,0.662875,0.383291666666667,10.959725,13.4970666666667,11.2442666666667,6.31700833333333,231.893033333333,"h"
25.875475,15.708325,2.58064375,0.478483333333333,0.299591666666667,11.0037645833333,17.04648125,-11.7307166666667,18.5582333333333,143.077458333333,"g"
31.2344666666667,19.4462,2.624,0.397666666666667,0.243433333333333,17.103,15.3784,-6.90066666666667,52.369,194.4241,"h"
76.83395,39.8858666666667,2.97386666666667,0.304266666666667,0.159983333333333,-17.4184333333333,-94.5688166666667,27.3898,40.4652166666667,237.453933333333,"h"
132.896275,85.398625,4.104425,0.08785,0.050175,-6.2518,-139.7009,57.341775,11.04665,343.86255,"h"
30.2029416666667,14.052025,2.49799166666667,0.41395,0.211283333333333,-31.119975,21.194575,3.8132,7.20633333333333,75.2650166666667,"g"
60.1824,45.5282,3.5016,0.1267,0.0666,21.6406,54.0209,-55.3522,9.056,250.69,"g"
14.49045,8.28171666666667,2.38055,0.674883333333333,0.412033333333333,-2.43503333333333,-13.2729166666667,-8.64066666666667,59.3727166666667,216.79805,"h"
13.1010333333333,10.5157166666667,2.17216666666667,0.778283333333333,0.47445,-13.3777,-4.04716666666667,9.83996666666667,72.4055333333333,48.2146166666667,"g"
93.36165,50.2199,3.0991,0.28625,0.1806,-104.3485,29.1817,37.69115,38.7465,252.902,"h"
20.3465166666667,11.4707,2.37706666666667,0.548533333333333,0.308366666666667,23.9619333333333,12.8625833333333,1.98328333333333,71.6615333333333,139.616316666667,"h"
27.42385,17.4042,2.7203,0.4234,0.25025,-16.67325,30.45565,8.7125,80.14315,95.43765,"h"
43.8815333333333,13.1246333333333,2.7636,0.4115,0.251233333333333,29.6706,34.9886666666667,6.2672,67.8978333333333,161.0001,"h"
87.6382,45.9864,3.38455,0.14445,0.082325,-63.7471,60.292775,-16.641325,20.312075,280.313325,"h"
16.7692,9.177375,2.391925,0.671725,0.3705,17.38515,8.23225,-5.233675,58.11815,133.65915,"h"
27.06,5.2246,2.56155,0.5232,0.2891,43.63085,11.94355,8.77105,56.6965,218.9905,"h"
42.0569,38.5389,3.8061,0.1714,0.0874,46.9059,29.6453,-26.1199,3.419,106.582,"g"
74.3058,10.8371,3.0143,0.239,0.1243,-27.2986,28.3482,9.5231,17.416,212.865,"h"
59.1901,18.65905,2.86915,0.30305,0.15835,-76.73955,31.0771,10.944,82.5846,252.98455,"h"
74.8435,49.4457,3.35795,0.13865,0.0662,79.82215,-40.3912,45.3176,29.10465,226.56935,"h"
109.48825,33.64505,2.95635,0.355,0.2056,92.56555,84.4552,17.96335,24.9607,96.8106,"h"
58.54545,23.02255,3.1549,0.23645,0.1316,8.35715,41.8268,-13.1928,1.10475,246.2425,"g"
56.7097,28.7761,3.225,0.1719,0.0803,120.5699,-20.5209,2.5029,0.2003,204.8733,"h"
44.6287833333333,21.3398166666667,3.08285,0.2465,0.130133333333333,18.9627666666667,-32.1721,9.71336666666667,3.26933333333333,200.827333333333,"g"
42.4887666666667,18.2388833333333,2.87891666666667,0.300933333333333,0.168416666666667,-23.9898333333333,-26.5258166666667,11.2980333333333,8.59741666666667,189.0325,"g"
34.4942,18.393575,2.7083,0.34895,0.205525,42.819425,21.19885,15.2516,3.59425,175.34075,"g"
51.51705,17.16585,2.74935,0.38235,0.20125,16.07405,47.38665,-15.0084,50.7305,74.82075,"g"
82.828575,22.1392,3.22685,0.241875,0.127725,-72.716775,66.61965,18.37085,3.29215,291.24715,"g"
156.9574,121.835,4.3815,0.0206,0.005,60.1705,102.2865,-35.9262,88.498,129.757,"h"
19.583125,11.6062,2.3679,0.641325,0.386925,22.617975,-4.849325,7.888625,22.75915,110.676075,"g"
57.6567833333333,17.3422083333333,2.91471666666667,0.236808333333333,0.1292,-39.0021083333333,-33.4767916666667,12.590975,8.94694166666667,127.759425,"h"
26.5609083333333,13.5617833333333,2.40625,0.50005,0.267608333333333,36.87535,-14.1642833333333,-10.0380666666667,24.653125,86.3888583333333,"g"
36.27675,21.6739666666667,2.85906666666667,0.292888888888889,0.152416666666667,31.5478444444444,-18.4551166666667,16.7219777777778,9.4134,170.060722222222,"g"
40.381,23.8161,2.8069,0.2632,0.1517,-15.4082,36.562,15.0864,6.8587,87.1968,"h"
57.61505,17.26975,2.9926,0.3516,0.2388,-53.95945,16.62145,-9.7818,2.8323,280.869,"g"
33.0485583333333,16.3997416666667,2.66056666666667,0.377533333333333,0.213991666666667,24.4677416666667,19.7036583333333,14.5474666666667,22.8363833333333,133.242083333333,"g"
25.30878125,12.70860625,2.54101875,0.492775,0.2958625,8.303425,17.38926875,9.45370625,6.4567375,219.64494375,"g"
167.5534,57.708475,3.427075,0.161375,0.0841,199.742525,-113.38615,-39.50865,78.131625,275.9416,"h"
34.651475,16.741,2.6537375,0.3593125,0.1873375,37.8063,-21.2404625,-5.8030125,7.985125,139.726125,"g"
40.8148,19.8202,2.4676,0.3407,0.1789,57.6349,7.8058,-16.1105,25.505,285.696,"g"
23.3978666666667,15.2257333333333,2.52948333333333,0.44065,0.229916666666667,-31.4336166666667,12.9126833333333,-10.3435,15.4248166666667,195.3755,"g"
51.41135,21.0757833333333,3.07187222222222,0.2447,0.141316666666667,-79.4389222222222,32.3575833333333,-14.4974666666667,2.94070555555556,257.901611111111,"g"
28.3360166666667,10.0553833333333,2.3712,0.46125,0.251066666666667,12.7300166666667,9.96431666666667,-1.1903,3.2737,144.499833333333,"g"
36.76485,11.714,2.7071,0.46555,0.2876,6.3162,25.1052,-5.29165,24.3884,244.87785,"h"
76.0386833333333,27.5216611111111,3.16662222222222,0.20365,0.108938888888889,71.4683,59.8324722222222,15.1950222222222,7.35676111111111,226.441555555556,"g"
129.703675,81.96765,3.373025,0.23905,0.1326125,-41.6388375,-122.12875,50.788225,30.8036125,349.2571,"h"
18.7677583333333,9.09270833333333,2.45151666666667,0.590341666666667,0.359608333333333,21.2776166666667,19.6105333333333,-9.27689166666667,24.7606666666667,148.976675,"g"
27.08945,14.27175,2.49225,0.41255,0.25065,44.1189,19.03785,11.43085,15.54635,232.1092,"h"
19.8108,18.5803,2.3454,0.5418,0.3002,-11.4779,-20.7586,16.3058,87.5784,96.2807,"h"
30.8779,10.6009,2.3493,0.4877,0.2483,-41.2546,12.3272,4.8418,40.5255,143.227,"g"
37.63325,14.0887,2.7833,0.33735,0.1803,65.47055,20.9233,-12.93975,69.1364,192.9957,"h"
114.631,103.011,3.0322,0.1671,0.098,-129.806,70.8967,110.421,75.4664,55.9936,"h"
41.0884,18.92375,2.633225,0.313825,0.173725,40.209625,32.091375,-12.61475,66.738425,78.58945,"g"
99.1637916666667,15.2609416666667,3.00380833333333,0.324091666666667,0.201358333333333,-84.3055583333333,60.8080583333333,6.81880833333333,38.5040833333333,286.761625,"h"
80.24755,13.12755,2.6626,0.3257,0.1679,86.3091,69.2307,-1.62535,15.5482,219.3708,"h"
12.8907,10.48335,2.38865,0.7766,0.5551,8.63425,11.2471,5.61235,35.7453,203.77295,"g"
25.29495,9.625475,2.267325,0.574275,0.3125,-19.467125,13.20735,-6.826075,36.6744,221.87155,"h"
33.1784,20.5539666666667,2.7866,0.326133333333333,0.174233333333333,-29.394,-23.7442333333333,13.0290666666667,20.6425666666667,127.147666666667,"g"
205.0886,30.8253333333333,3.6024,0.100333333333333,0.0528333333333333,-237.978266666667,-213.493833333333,6.11363333333333,22.7358666666667,114.566366666667,"h"
117.000025,55.9299166666667,3.19255,0.280608333333333,0.161241666666667,-81.844575,-112.702975,-29.2116583333333,14.754425,392.6254,"h"
73.07155,22.2817,2.7064,0.39645,0.23715,-13.1812,-83.2097,-15.14455,74.27115,64.6413,"g"
62.7512,24.1730333333333,3.12524444444444,0.259088888888889,0.139644444444444,-64.8566166666667,41.3769611111111,-12.7935555555556,3.32557777777778,300.006166666667,"g"
24.1408666666667,15.0663,2.56923333333333,0.476891666666667,0.2521,31.0427916666667,14.173275,-12.5508333333333,19.0297666666667,206.794166666667,"g"
89.4662,70.6759,3.8886,0.1613,0.0839,23.6602,-19.2773,48.4484,31.1847,352.874,"h"
30.4429,17.740025,2.69545,0.376975,0.224275,9.852725,-22.764175,-11.5618,2.87365,136.3745,"g"
27.99905,15.46035,2.45555,0.4539,0.2448,-25.2203,-10.5641,-10.79825,3.89575,210.008,"g"
16.0192,9.829325,2.32185,0.6444,0.329625,29.34195,7.524675,-5.067625,82.2382,216.3479,"g"
122.160566666667,81.2564777777778,3.81138333333333,0.1445,0.0815055555555556,-28.6560333333333,75.8517888888889,54.0900944444444,57.9214277777778,365.71715,"h"
25.2208,0,2.0952,0.7068,0.3574,0,0,-6.24,29.9003,119.88,"g"
31.3396375,18.855575,2.5783875,0.3967875,0.2200875,-10.2095375,-27.6315875,-14.822525,45.1160125,25.9769875,"h"
49.645,22.0241,3.0652,0.2145,0.1241,14.8948,-11.6764,-11.1474,24.2903,112.6932,"h"
14.7254,14.4369,2.4041,0.5126,0.2623,43.5691,30.1935,2.9558,87.072,214.4256,"h"
27.3316666666667,16.9443666666667,2.52426666666667,0.3834,0.207666666666667,35.1554666666667,-12.1307333333333,-16.5117,40.6981,190.95,"g"
46.6929722222222,15.9911222222222,2.94419444444444,0.286916666666667,0.157422222222222,-19.8969666666667,-23.1703388888889,-10.0325444444444,42.7380111111111,203.909355555556,"h"
14.5684,7.9327,2.3207,0.76885,0.5387,-14.13925,1.2892,-5.83265,29.48,78.10685,"h"
52.20925,10.2585,2.920775,0.315625,0.16055,32.32235,12.066575,2.571075,76.520875,148.619075,"h"
31.85295,16.954325,2.768125,0.359725,0.21475,4.235925,16.213625,12.55615,8.40515,126.59225,"g"
64.0539,41.4021,3.3721,0.15065,0.09605,-27.48705,-49.88825,-36.7839,9.45565,125.865,"h"
23.0441,11.0179,2.4863,0.541675,0.326075,0.963175,17.317525,-4.6184,23.230925,199.5387,"g"
116.9997,88.1903,3.0449,0.1725,0.1225,-41.613,-56.329,9.2071,12.6866,279.8138,"h"
231.518,172.926,3.5345,0.1236,0.0621,-235.693,115.973,179.851,60.3405,197.133,"h"
30.5755916666667,13.0061833333333,2.48174166666667,0.426691666666667,0.240558333333333,-35.8435083333333,16.6519916666667,-10.5474916666667,34.8331916666667,148.638233333333,"g"
24.26065,3.6743,2.407275,0.7331,0.44605,2.511075,-16.8841,2.956475,79.762075,191.764,"h"
24.1551333333333,16.7006333333333,2.60101111111111,0.444233333333333,0.250966666666667,-27.3504333333333,13.6060888888889,-10.6135888888889,48.3136444444444,206.072544444444,"h"
189.71525,58.6987,3.86595,0.13385,0.0694,-177.21035,-228.47825,35.1274,37.47705,347.6881,"h"
12.9644,11.2948,2.0952,0.747,0.3735,14.9999,0.4805,-11.7862,5.011,75.2872,"g"
33.048,14.0953,2.52395,0.36425,0.1972,-11.21555,-22.16575,9.28135,6.9532,154.931,"g"
60.449625,25.907275,3.430375,0.1649,0.086775,13.777,37.073925,10.73085,4.3816,214.90575,"g"
29.3783,15.8769,2.56303333333333,0.412733333333333,0.225283333333333,-23.03015,-20.7236166666667,10.3944166666667,79.8788333333333,121.9,"g"
107.968166666667,52.5523833333333,4.29405,0.0801166666666667,0.04295,-91.5895333333333,78.9034833333333,32.4369166666667,2.96558333333333,301.870166666667,"g"
51.565075,15.85105,2.895275,0.2722,0.163,24.17695,26.358325,8.67215,12.564525,187.7283,"g"
23.2411666666667,17.7473666666667,2.646075,0.409266666666667,0.233383333333333,10.8196166666667,13.5166666666667,15.5710666666667,8.6925,204.8905,"g"
18.12825,7.481,2.20555,0.77565,0.5119,1.23575,-4.6004,-0.7436,2.332,105.2025,"g"
27.9516111111111,17.2709333333333,2.71176111111111,0.415322222222222,0.244394444444444,5.26722222222222,19.1209722222222,-8.39530555555556,41.7599722222222,222.567294444444,"h"
73.6376444444444,31.6029222222222,3.57542222222222,0.133722222222222,0.0713611111111111,43.5304222222222,62.8121722222222,14.0318277777778,3.95415555555556,206.608944444444,"g"
46.6248,24.555,3.0206,0.2766,0.1435,16.6413,35.8694,-12.46,39.6853,125.349,"h"
21.1323875,11.8413875,2.3798375,0.5719375,0.317575,19.5019375,13.9399125,7.6726375,24.9686875,199.991625,"g"
44.1482,16.1695,2.3729,0.3814,0.197,29.1013,11.0392,-9.6475,26.329,193.915,"g"
37.8211,15.1137,2.7232,0.3074,0.1975,-28.9226,8.6506,10.3545,66.9024,204.5065,"h"
27.5449777777778,14.1284222222222,2.582,0.464016666666667,0.268183333333333,-21.5464555555556,-12.7454277777778,9.79031666666667,63.8389222222222,71.4741555555556,"g"
55.9175916666667,9.51724583333333,2.89699166666667,0.365366666666667,0.203845833333333,17.9808041666667,30.5382125,3.57067083333333,52.4792291666667,150.253929166667,"h"
75.792,50.073,3.5819,0.1016,0.067,-15.0232,-79.4235,-37.5449,0.6296,217.9754,"h"
34.1029,18.472025,2.7633,0.39615,0.23375,-14.50945,-30.01425,13.62355,53.17745,260.3215,"h"
34.5997,21.35185,2.83106666666667,0.274183333333333,0.149416666666667,29.37445,21.1626666666667,13.0413666666667,26.0963,59.4183666666667,"g"
28.0941666666667,17.47715,2.88753333333333,0.38285,0.214116666666667,9.70775,13.4197333333333,12.3147166666667,12.9487,111.470833333333,"g"
